atencion_id;fecha_hora;informador_id;centro_id;encuesta_id;País;En caso de ser Español, ¿cuál  es su provincia de procedencia?;Sexo;¿ En qué medio de transporte ha llegado a Madrid?;¿Cómo ha localizado los SAIT?;¿Volvería a utilizar este servicio?;¿Ha buscado información sobre la ciudad de Madrid antes de venir;En relación con las instalaciones del Servicio de Atención e Inf;En relación con el personal de atención que le ha atendido en lo;En relación con el servicio prestado, ¿cuál es su grado de satis;En relación con los medios materiales y la documentación disponi;¿Cuál es su nivel global de satisfacción con el Servicio de Aten;Observaciones;Con quién viaja (sólo una opción);Edad;Duración de la estancia en Madrid;¿Cuál es el motivo de su visita a la Ciudad de  Madrid?;¿Qué instalaciones del Servicio de Atención e Información Turíst
2125645;2021-07-18 17:39:54;313;49;174;España;La Coruña;Hombre;Avión;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;Sólo;45-64;1 noche;Tránsito;PIT del Aeropuerto T-4
2125646;2021-07-18 17:37:23;98;58;174;Seleccione País;Toledo;Hombre;Autobús;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;Las excursiones en verano deberían ser hasta mas tarde, ya que a las 9 aun es de día y no hace tanto calor;Sólo;45-64;2 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2125647;2021-07-18 17:43:00;98;58;174;Seleccione País;Teruel;Mujer;Coche particular;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##Madridturismo;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;Con amigos;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2125655;2021-07-18 18:06:44;313;49;174;Estados Unidos;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;Otros (Indicar)##Amigos;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En pareja;25-44;3 noches;Ocio, recreo y vacaciones;PIT del Aeropuerto T-4
2125658;2021-07-18 18:06:13;98;58;174;Seleccione País;Alicante;Mujer;Coche particular;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$9;Plano de la ciudad$$8;9;;En familia;25-44;3 noches;Ocio, recreo y vacaciones;PIT de Atocha
2125659;2021-07-18 17:57:40;98;58;174;Francia;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$7;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En pareja;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2125661;2021-07-18 18:20:07;98;58;174;Seleccione País;Madrid;Mujer;Residente;"Los había visto anteriormente&nbsp;";Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$10;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$8;9;;Residente;+65;Residente;Residente;PIT de Atocha
2125668;2021-07-18 18:31:50;232;43;174;España;Islas Baleares;Mujer;Avión;Los ha encontrado en su recorrido;Sí;Otros (Indicar)##Amigos;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En pareja;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT del Aeropuerto T-2
2125673;2021-07-18 18:37:13;313;49;174;Colombia;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En pareja;45-64;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT del Aeropuerto T-4
2125679;2021-07-18 18:36:46;98;58;174;Seleccione País;Madrid;Mujer;Residente;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En familia;45-64;Residente;Residente;Centro de Turismo de la Plaza Mayor
2125681;2021-07-18 18:42:33;232;43;174;España;Madrid;Mujer;Residente;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$9;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$NS/NC;10;;Sólo;25-44;Residente;Residente;PIT del Aeropuerto T-2
2125715;2021-07-18 19:36:42;225;44;174;España;Barcelona;Mujer;Coche particular;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$7;9;Han dado un pequeño inciso sobre la falta de nombres en las calles del plano block.;En pareja;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT de CentroCentro
2125717;2021-07-18 19:43:57;225;44;174;España;Toledo;Hombre;Tren;"Los había visto anteriormente&nbsp;";Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$7;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$8;9;;En pareja;45-64;3 noches;Familia;PIT del Paseo del Prado
2125770;2021-07-19 08:52:22;250;51;174;México;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$5;10;el usuario echó en falta un plano desplegable tamaño póster ;En pareja;15-24;De 3 meses a 1 año;Salud;PIT de Estadio Santiago Bernabéu
2125771;2021-07-19 08:56:21;250;51;174;Israel;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$8;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$9;Plano de la ciudad$$9;8;;Con amigos;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT de Estadio Santiago Bernabéu
2125772;2021-07-19 08:58:41;250;51;174;Francia;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En familia;45-64;3 noches;Ocio, recreo y vacaciones;PIT de Estadio Santiago Bernabéu
2125773;2021-07-19 09:00:31;250;51;174;Italia;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;muy satisfecho;En pareja;25-44;2 noches;Ocio, recreo y vacaciones;PIT de Estadio Santiago Bernabéu
2125774;2021-07-19 09:02:10;250;51;174;Seleccione País;Tarragona;Mujer;Tren;"Los había visto anteriormente&nbsp;";Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En familia;45-64;2 noches;Ocio, recreo y vacaciones;PIT de Estadio Santiago Bernabéu
2125775;2021-07-19 09:07:59;250;51;174;Seleccione País;Barcelona;Mujer;Tren;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$5;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En pareja;+65;3 noches;Ocio, recreo y vacaciones;PIT de Estadio Santiago Bernabéu
2125776;2021-07-19 09:10:56;250;51;174;Rusia;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$NS/NC;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En pareja;15-24;3 noches;Ocio, recreo y vacaciones;PIT de Estadio Santiago Bernabéu
2125787;2021-07-19 10:21:19;98;58;174;Seleccione País;Alicante;Mujer;Coche particular;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##Turismomadrid;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En familia;25-44;3 noches;Ocio, recreo y vacaciones;PIT de Atocha
2125788;2021-07-19 10:25:54;98;58;174;Japón;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$9;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$9;Plano de la ciudad$$9;8;;En pareja;45-64;3 noches;Ocio, recreo y vacaciones;PIT del Paseo del Prado
2125789;2021-07-19 10:28:00;98;58;174;Estados Unidos;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##googlemaps;Señalización informativa$$8;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$9;Plano de la ciudad$$9;9;;En familia;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT del Paseo del Prado
2125795;2021-07-19 10:31:42;98;58;174;México;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$9;9;;En pareja;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT del Paseo del Prado
2125796;2021-07-19 10:33:34;98;58;174;Seleccione País;Barcelona;Mujer;Coche particular;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En familia;25-44;3 noches;Ocio, recreo y vacaciones;PIT de Atocha
2125798;2021-07-19 10:40:55;98;58;174;España;Barcelona;Mujer;Tren;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##Museosmadrid;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;Sólo;45-64;3 noches;Cultura;PIT de Atocha
2125799;2021-07-19 10:39:35;98;58;174;Portugal;NULL;Mujer;Coche particular;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$8;Utilidad de la información facilitada$$8;Tiempo de espera para ser atendido$$9;Plano de la ciudad$$10;9;;En pareja;25-44;3 noches;Ocio, recreo y vacaciones;PIT del Paseo del Prado
2125807;2021-07-19 10:54:35;98;58;174;Seleccione País;Valencia;Hombre;Tren;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;Sólo;25-44;Excursionista;Otros (Indicar cuál)##Esperando a su próximo tren;PIT de Atocha
2125809;2021-07-19 10:57:38;98;58;174;Colombia;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##Booking;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En familia;45-64;De 1 a 2 semanas;Familia;PIT de Atocha
2125810;2021-07-19 10:59:41;98;58;174;España;Salamanca;Mujer;Coche particular;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$9;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;Sólo;45-64;3 noches;Ocio, recreo y vacaciones;PIT de Atocha
2125814;2021-07-19 10:46:36;98;58;174;Francia;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$8;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$9;9;;En pareja;25-44;3 noches;Ocio, recreo y vacaciones;PIT del Paseo del Prado
2125815;2021-07-19 11:04:38;98;58;174;Seleccione País;NULL;Mujer;Avión;"Los había visto anteriormente&nbsp;";Sí;No ha buscado información;Señalización informativa$$7;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;No había visto la ventana para pedir información ;Sólo;25-44;2 noches;Negocios;PIT de Atocha
2125822;2021-07-19 11:09:41;98;58;174;Seleccione País;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##Quevermadrid;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;8;Deberían vender entradas de museos al menos, ya que es del ayuntamiento ;Con amigos;45-64;3 noches;Ocio, recreo y vacaciones;PIT de Atocha
2125824;2021-07-19 11:19:07;98;58;174;Seleccione País;León;Hombre;Coche particular;Los ha encontrado en su recorrido;Sí;Otros (Indicar)##Familia;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En familia;25-44;De 4 a 7 noches;Familia;PIT de Atocha
2125826;2021-07-19 11:08:50;98;58;174;Seleccione País;Barcelona;Mujer;Tren;"Los había visto anteriormente&nbsp;";Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$7;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En pareja;45-64;3 noches;Ocio, recreo y vacaciones;PIT del Paseo del Prado
2125829;2021-07-19 11:19:35;255;43;174;México;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$7;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$8;9;;Con amigos;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT del Aeropuerto T-2
2125830;2021-07-19 11:20:58;98;58;174;España;Madrid;Mujer;Residente;"Los había visto anteriormente&nbsp;";Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;Con amigos;45-64;Residente;Residente;PIT de Atocha
2125834;2021-07-19 11:26:39;255;43;174;Seleccione País;Madrid;Mujer;Avión;"Los había visto anteriormente&nbsp;";Sí;No ha buscado información;Señalización informativa$$8;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$6;9;;Sólo;45-64;Residente;Otros (Indicar cuál)##volver de vacaciones;PIT del Aeropuerto T-2
2125835;2021-07-19 11:27:34;194;49;174;Seleccione País;Madrid;Mujer;Avión;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$9;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$9;9;;En pareja;45-64;Residente;Residente;PIT del Aeropuerto T-4
2125836;2021-07-19 11:21:56;98;58;174;Portugal;NULL;Hombre;Autobús;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$9;Utilidad de la información facilitada$$7;Tiempo de espera para ser atendido$$9;Plano de la ciudad$$8;8;;En familia;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT del Paseo del Prado
2125839;2021-07-19 11:31:58;98;58;174;Seleccione País;Cáceres;Mujer;Coche particular;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$10;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$9;Plano de la ciudad$$10;9;;En familia;45-64;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT del Paseo del Prado
2125842;2021-07-19 11:37:57;98;58;174;Seleccione País;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##TripAdvisor ;Señalización informativa$$8;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$7;7;El mapa solo está en español;En familia;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT de Atocha
2125843;2021-07-19 11:38:32;255;43;174;Estados Unidos;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$7;Plano de la ciudad$$8;9;;En familia;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT del Aeropuerto T-2
2125846;2021-07-19 11:41:36;98;58;174;Seleccione País;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;Han buscado una información muy concreta sobre comics y donde los exponen y no tenían por qué. Gracias ;En familia;25-44;3 noches;Ver un espectáculo en particular (Indicar cuál)##Exposición de comics;PIT de Atocha
2125853;2021-07-19 11:37:58;98;58;174;Seleccione País;Gerona;Hombre;Coche particular;"Los había visto anteriormente&nbsp;";Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$7;Utilidad de la información facilitada$$8;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$9;9;;En familia;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT del Paseo del Prado
2125854;2021-07-19 11:53:25;98;58;174;Seleccione País;Cádiz;Mujer;Coche particular;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##Esmadrid;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;Las preguntas de mobiliario en el PIT que estamos no es referencia de nada;;;;;
Y las de la claridad del idioma y esas para mis que hablan castellano también;;;;;;;;;;;;;;;;;;;;;;
"Debería actualizar la pagina con diferentes preguntas dependiendo de dónde seas o dónde estamos.""";En pareja;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT de Atocha;;;;;;;;;;;;;;;;;
2125855;2021-07-19 11:52:29;255;43;174;Seleccione País;Santa Cruz de Tenerife;Mujer;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$7;Plano de la ciudad$$10;9;;En familia;45-64;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT del Aeropuerto T-2
